PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Cabin_deck,Cabin_number,Cabin_side,Group,Group_size,Surname,Family_size,Solo,Expenditure,No_spending,Cabin_region1,Cabin_region2,Cabin_region3,Cabin_region4,Cabin_region5,Cabin_region6,Cabin_region7
5739_01,Earth,True,G/930/S,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,1,G,930.0,S,5739,1,Cleminglas,6.0,1,0.0,1,0,0,0,1,0,0,0
5740_01,Europa,False,A/52/P,TRAPPIST-1e,42.0,False,0.0,16.0,0.0,144.0,7492.0,0,A,52.0,P,5740,2,Cattle,3.0,0,7652.0,0,1,0,0,0,0,0,0
5740_02,Europa,False,A/52/P,55 Cancri e,32.0,False,70.0,764.0,724.0,547.0,1297.0,0,A,52.0,P,5740,2,Alaxed,2.0,0,3402.0,0,1,0,0,0,0,0,0
5742_01,Earth,False,F/1096/S,55 Cancri e,50.0,False,57.0,29.0,0.0,0.0,643.0,0,F,1096.0,S,5742,1,Rigginsen,9.0,1,729.0,0,0,0,0,1,0,0,0
5744_01,Earth,False,G/931/S,TRAPPIST-1e,23.0,False,0.0,37.0,859.0,9.0,1.0,1,G,931.0,S,5744,1,Hinglendez,13.0,1,906.0,0,0,0,0,1,0,0,0
5746_01,Earth,False,G/932/S,TRAPPIST-1e,19.0,False,0.0,,0.0,5381.0,139.0,0,G,932.0,S,5746,1,Vandan,12.0,1,5520.0,0,0,0,0,1,0,0,0
5747_01,Earth,False,F/1192/P,TRAPPIST-1e,29.0,False,715.0,47.0,0.0,0.0,0.0,0,F,1192.0,P,5747,1,Hallahaney,3.0,1,762.0,0,0,0,0,1,0,0,0
5748_01,Europa,False,A/53/P,TRAPPIST-1e,35.0,True,247.0,436.0,459.0,1.0,1984.0,0,A,53.0,P,5748,1,Gealloyalt,5.0,1,3127.0,0,1,0,0,0,0,0,0
5750_01,Earth,False,E/363/P,TRAPPIST-1e,18.0,False,0.0,625.0,0.0,0.0,356.0,0,E,363.0,P,5750,1,Parklaney,3.0,1,981.0,0,0,1,0,0,0,0,0
5755_01,Earth,False,G/933/S,TRAPPIST-1e,23.0,False,88.0,0.0,586.0,0.0,0.0,1,G,933.0,S,5755,1,Cardner,10.0,1,674.0,0,0,0,0,1,0,0,0
5756_01,Earth,False,F/1194/P,TRAPPIST-1e,51.0,False,542.0,0.0,360.0,0.0,0.0,0,F,1194.0,P,5756,8,Dicksons,6.0,0,902.0,0,0,0,0,1,0,0,0
5756_02,Earth,False,F/1194/P,TRAPPIST-1e,42.0,False,439.0,0.0,0.0,0.0,254.0,0,F,1194.0,P,5756,8,Briggston,13.0,0,693.0,0,0,0,0,1,0,0,0
5756_03,Earth,False,F/1194/P,PSO J318.5-22,19.0,False,5.0,0.0,0.0,716.0,0.0,0,F,1194.0,P,5756,8,Briggston,13.0,0,721.0,0,0,0,0,1,0,0,0
5756_05,Earth,True,F/1194/P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,,0.0,1,F,1194.0,P,5756,8,Briggston,13.0,0,0.0,1,0,0,0,1,0,0,0
5756_06,Earth,False,F/1194/P,PSO J318.5-22,22.0,False,158.0,0.0,476.0,0.0,26.0,0,F,1194.0,P,5756,8,Briggston,13.0,0,660.0,0,0,0,0,1,0,0,0
5756_08,Earth,False,F/1194/P,PSO J318.5-22,31.0,False,11.0,0.0,0.0,1912.0,1120.0,0,F,1194.0,P,5756,8,Briggston,13.0,0,3043.0,0,0,0,0,1,0,0,0
5757_01,Earth,False,F/1195/P,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,558.0,1.0,0,F,1195.0,P,5757,1,Salin,2.0,1,559.0,0,0,0,0,1,0,0,0
5758_01,Earth,True,G/934/S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,1,G,934.0,S,5758,1,Mcguirez,5.0,1,0.0,1,0,0,0,1,0,0,0
5761_01,Europa,True,B/220/S,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,1,B,220.0,S,5761,1,Icablebat,1.0,1,0.0,1,1,0,0,0,0,0,0
5763_01,Earth,False,F/1099/S,TRAPPIST-1e,40.0,False,0.0,0.0,56.0,1.0,642.0,0,F,1099.0,S,5763,2,Alentonway,6.0,0,699.0,0,0,0,0,1,0,0,0
5763_02,Earth,False,F/1099/S,TRAPPIST-1e,24.0,False,,0.0,0.0,838.0,193.0,0,F,1099.0,S,5763,2,Alentonway,6.0,0,1031.0,0,0,0,0,1,0,0,0
5764_01,Earth,False,F/1100/S,TRAPPIST-1e,25.0,False,0.0,0.0,1037.0,8.0,1.0,1,F,1100.0,S,5764,1,Nolds,6.0,1,1046.0,0,0,0,0,1,0,0,0
5765_01,Europa,False,C/181/P,TRAPPIST-1e,42.0,False,0.0,1871.0,0.0,570.0,199.0,0,C,181.0,P,5765,1,Heermy,4.0,1,2640.0,0,1,0,0,0,0,0,0
5767_01,Earth,True,G/936/S,PSO J318.5-22,33.0,False,0.0,0.0,0.0,0.0,0.0,1,G,936.0,S,5767,1,Josesh,3.0,1,0.0,1,0,0,0,1,0,0,0
5768_01,Europa,True,B/193/P,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,1,B,193.0,P,5768,2,Cattle,3.0,0,0.0,1,1,0,0,0,0,0,0
5768_02,Europa,True,B/193/P,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,1,B,193.0,P,5768,2,Cattle,3.0,0,0.0,1,1,0,0,0,0,0,0
5769_01,Europa,True,B/194/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,1,B,194.0,P,5769,2,Oppont,3.0,0,0.0,1,1,0,0,0,0,0,0
5769_02,Europa,True,B/194/P,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,1,B,194.0,P,5769,2,Oppont,3.0,0,0.0,1,1,0,0,0,0,0,0
5771_01,Earth,False,G/937/S,TRAPPIST-1e,47.0,False,0.0,868.0,0.0,4.0,,1,G,937.0,S,5771,1,Fielson,6.0,1,872.0,0,0,0,0,1,0,0,0
5772_01,Mars,False,F/1197/P,55 Cancri e,23.0,False,610.0,858.0,75.0,1358.0,0.0,0,F,1197.0,P,5772,1,Sidne,3.0,1,2901.0,0,0,0,0,1,0,0,0
5773_01,Europa,True,C/217/S,55 Cancri e,61.0,False,0.0,0.0,0.0,0.0,0.0,1,C,217.0,S,5773,1,Sciatberit,1.0,1,0.0,1,1,0,0,0,0,0,0
5776_01,Earth,False,F/1102/S,TRAPPIST-1e,21.0,False,0.0,128.0,209.0,4.0,383.0,0,F,1102.0,S,5776,1,Saundez,4.0,1,724.0,0,0,0,0,1,0,0,0
5778_01,Earth,False,G/926/P,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,907.0,0,G,926.0,P,5778,1,Pernard,2.0,1,907.0,0,0,0,0,1,0,0,0
5779_01,Earth,False,G/938/S,TRAPPIST-1e,15.0,False,0.0,706.0,0.0,,0.0,1,G,938.0,S,5779,1,Simsey,5.0,1,706.0,0,0,0,0,1,0,0,0
5780_01,Europa,False,B/195/P,TRAPPIST-1e,33.0,False,2233.0,6408.0,,23.0,273.0,1,B,195.0,P,5780,3,Ousious,11.0,0,8937.0,0,1,0,0,0,0,0,0
5780_02,Europa,True,B/195/P,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,1,B,195.0,P,5780,3,Ousious,11.0,0,0.0,1,1,0,0,0,0,0,0
5780_03,Europa,True,B/195/P,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,1,B,195.0,P,5780,3,Ousious,11.0,0,0.0,1,1,0,0,0,0,0,0
5781_01,Earth,False,F/1200/P,55 Cancri e,21.0,False,0.0,0.0,0.0,1.0,594.0,0,F,1200.0,P,5781,1,Harley,4.0,1,595.0,0,0,0,0,0,1,0,0
5783_01,Earth,False,F/1201/P,55 Cancri e,43.0,False,0.0,1197.0,0.0,223.0,1.0,1,F,1201.0,P,5783,1,Scottuez,6.0,1,1421.0,0,0,0,0,0,1,0,0
5785_01,Earth,False,F/1104/S,PSO J318.5-22,34.0,False,571.0,0.0,0.0,0.0,0.0,0,F,1104.0,S,5785,1,Mcgoway,6.0,1,571.0,0,0,0,0,1,0,0,0
5786_01,Earth,False,G/928/P,PSO J318.5-22,47.0,False,14.0,3.0,0.0,1720.0,0.0,0,G,928.0,P,5786,1,Sarios,2.0,1,1737.0,0,0,0,0,1,0,0,0
5788_01,Mars,False,F/1105/S,TRAPPIST-1e,27.0,False,850.0,0.0,681.0,1.0,0.0,1,F,1105.0,S,5788,1,Birte,3.0,1,1532.0,0,0,0,0,1,0,0,0
5790_01,Europa,False,C/218/S,TRAPPIST-1e,46.0,False,0.0,1068.0,945.0,2587.0,811.0,0,C,218.0,S,5790,1,Distured,13.0,1,5411.0,0,1,0,0,0,0,0,0
5791_01,Earth,False,G/941/S,TRAPPIST-1e,46.0,False,183.0,7.0,637.0,182.0,5.0,1,G,941.0,S,5791,1,Sancasey,9.0,1,1014.0,0,0,0,0,1,0,0,0
5792_01,Europa,False,B/196/P,55 Cancri e,40.0,False,0.0,3338.0,0.0,6344.0,199.0,0,B,196.0,P,5792,1,Subwor,2.0,1,9881.0,0,1,0,0,0,0,0,0
5793_01,Europa,True,E/375/S,55 Cancri e,59.0,False,0.0,0.0,0.0,0.0,0.0,1,E,375.0,S,5793,1,Gloyanthy,4.0,1,0.0,1,0,1,0,0,0,0,0
5794_01,Europa,False,D/182/P,TRAPPIST-1e,45.0,False,0.0,1202.0,149.0,1472.0,3379.0,0,D,182.0,P,5794,1,Shoeweely,3.0,1,6202.0,0,1,0,0,0,0,0,0
5795_01,Earth,False,F/1106/S,PSO J318.5-22,19.0,False,0.0,95.0,595.0,0.0,0.0,1,F,1106.0,S,5795,1,Hodes,7.0,1,690.0,0,0,0,0,1,0,0,0
5796_01,Mars,False,F/1107/S,TRAPPIST-1e,32.0,False,6769.0,0.0,,113.0,1.0,0,F,1107.0,S,5796,1,Pre,5.0,1,6883.0,0,0,0,0,1,0,0,0
5800_01,Earth,False,F/1203/P,TRAPPIST-1e,40.0,False,661.0,0.0,830.0,0.0,6.0,0,F,1203.0,P,5800,1,Llobsoney,7.0,1,1497.0,0,0,0,0,0,1,0,0
5802_01,Mars,False,D/175/S,TRAPPIST-1e,44.0,False,815.0,219.0,22.0,0.0,0.0,1,D,175.0,S,5802,1,Killé,3.0,1,1056.0,0,1,0,0,0,0,0,0
5804_01,Earth,True,G/933/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,0,G,933.0,P,5804,1,Simpsonks,7.0,1,0.0,1,0,0,0,1,0,0,0
5806_01,Earth,False,F/1109/S,TRAPPIST-1e,22.0,False,514.0,0.0,2.0,129.0,583.0,0,F,1109.0,S,5806,1,Snowaney,2.0,1,1228.0,0,0,0,0,1,0,0,0
5808_01,Earth,False,G/934/P,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,0,G,934.0,P,5808,3,Josey,10.0,0,0.0,1,0,0,0,1,0,0,0
5808_02,Earth,False,F/1204/P,TRAPPIST-1e,18.0,False,0.0,3.0,41.0,359.0,393.0,0,F,1204.0,P,5808,3,Josey,10.0,0,796.0,0,0,0,0,0,1,0,0
5808_03,Earth,False,F/1204/P,TRAPPIST-1e,53.0,False,751.0,0.0,,7.0,0.0,0,F,1204.0,P,5808,3,Josey,10.0,0,758.0,0,0,0,0,0,1,0,0
5809_01,Earth,False,F/1205/P,TRAPPIST-1e,22.0,False,104.0,511.0,254.0,425.0,4.0,0,F,1205.0,P,5809,2,Clemondsey,11.0,0,1298.0,0,0,0,0,0,1,0,0
5809_02,Earth,False,F/1205/P,TRAPPIST-1e,46.0,False,0.0,98.0,2077.0,0.0,0.0,1,F,1205.0,P,5809,2,Clemondsey,11.0,0,2175.0,0,0,0,0,0,1,0,0
5810_01,Earth,True,G/935/P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,1,G,935.0,P,5810,2,Chapmaney,5.0,0,0.0,1,0,0,0,1,0,0,0
5811_01,Europa,False,A/54/P,55 Cancri e,36.0,False,1.0,4058.0,95.0,0.0,2109.0,0,A,54.0,P,5811,2,Fulatorly,4.0,0,6263.0,0,1,0,0,0,0,0,0
5811_02,Europa,False,A/54/P,55 Cancri e,46.0,False,35.0,3953.0,0.0,2108.0,0.0,1,A,54.0,P,5811,2,Fulatorly,4.0,0,6096.0,0,1,0,0,0,0,0,0
5812_01,Earth,True,G/943/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,1,G,943.0,S,5812,6,Domington,15.0,0,0.0,1,0,0,0,1,0,0,0
5812_02,Earth,False,G/943/S,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,1,G,943.0,S,5812,6,Domington,15.0,0,0.0,1,0,0,0,1,0,0,0
5812_03,Earth,True,G/943/S,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,1,G,943.0,S,5812,6,Domington,15.0,0,0.0,1,0,0,0,1,0,0,0
5812_04,Earth,True,G/943/S,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,1,G,943.0,S,5812,6,Domington,15.0,0,0.0,1,0,0,0,1,0,0,0
5812_05,Earth,True,G/943/S,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,1,G,943.0,S,5812,6,Domington,15.0,0,0.0,1,0,0,0,1,0,0,0
5812_06,Earth,True,G/943/S,55 Cancri e,11.0,False,0.0,0.0,0.0,0.0,0.0,1,G,943.0,S,5812,6,Domington,15.0,0,0.0,1,0,0,0,1,0,0,0
5813_01,Earth,True,G/936/P,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,1,G,936.0,P,5813,1,Hortis,6.0,1,0.0,1,0,0,0,1,0,0,0
5814_01,Mars,False,D/176/S,TRAPPIST-1e,17.0,False,513.0,0.0,669.0,0.0,0.0,0,D,176.0,S,5814,7,Bine,9.0,0,1182.0,0,1,0,0,0,0,0,0
5814_02,Mars,True,D/176/S,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,1,D,176.0,S,5814,7,Bine,9.0,0,0.0,1,1,0,0,0,0,0,0
5814_03,Mars,True,D/176/S,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,1,D,176.0,S,5814,7,Bine,9.0,0,0.0,1,1,0,0,0,0,0,0
5814_04,Mars,False,D/176/S,TRAPPIST-1e,27.0,False,89.0,888.0,51.0,5.0,0.0,1,D,176.0,S,5814,7,Bine,9.0,0,1033.0,0,1,0,0,0,0,0,0
5814_05,Mars,True,D/176/S,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,1,D,176.0,S,5814,7,Bine,9.0,0,0.0,1,1,0,0,0,0,0,0
5814_06,Mars,False,D/176/S,TRAPPIST-1e,15.0,False,2309.0,0.0,1142.0,1.0,10.0,0,D,176.0,S,5814,7,Bine,9.0,0,3462.0,0,1,0,0,0,0,0,0
5814_07,Mars,True,D/176/S,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,1,D,176.0,S,5814,7,Bine,9.0,0,0.0,1,1,0,0,0,0,0,0
5816_01,Earth,False,G/937/P,TRAPPIST-1e,31.0,False,1.0,0.0,7.0,0.0,387.0,1,G,937.0,P,5816,1,Vines,4.0,1,395.0,0,0,0,0,1,0,0,0
5817_01,Mars,True,F/1111/S,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,1,F,1111.0,S,5817,1,Berle,6.0,1,0.0,1,0,0,0,1,0,0,0
5818_01,Earth,False,G/938/P,TRAPPIST-1e,21.0,False,3553.0,5.0,0.0,0.0,2.0,0,G,938.0,P,5818,1,Mullericer,4.0,1,3560.0,0,0,0,0,1,0,0,0
5819_01,Europa,True,B/221/S,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,1,B,221.0,S,5819,1,Suptive,2.0,1,0.0,1,1,0,0,0,0,0,0
5821_01,Europa,False,C/183/P,55 Cancri e,44.0,False,0.0,496.0,99.0,317.0,5615.0,0,C,183.0,P,5821,1,Calazy,4.0,1,6527.0,0,1,0,0,0,0,0,0
5822_01,Earth,True,G/939/P,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,1,G,939.0,P,5822,1,Chapmaney,5.0,1,0.0,1,0,0,0,1,0,0,0
5823_01,Earth,True,G/944/S,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,1,G,944.0,S,5823,1,Antoshipson,4.0,1,0.0,1,0,0,0,1,0,0,0
5824_01,Earth,True,G/940/P,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,1,G,940.0,P,5824,1,Contrevins,5.0,1,0.0,1,0,0,0,1,0,0,0
5825_01,Europa,False,B/198/P,TRAPPIST-1e,43.0,False,0.0,8808.0,0.0,580.0,0.0,1,B,198.0,P,5825,1,Apenelexy,4.0,1,9388.0,0,1,0,0,0,0,0,0
5827_01,Earth,False,G/945/S,TRAPPIST-1e,53.0,False,0.0,68.0,0.0,920.0,4.0,1,G,945.0,S,5827,1,Willangsey,9.0,1,992.0,0,0,0,0,1,0,0,0
5828_01,Earth,False,G/941/P,TRAPPIST-1e,21.0,False,621.0,0.0,0.0,0.0,0.0,0,G,941.0,P,5828,1,Goldendrice,4.0,1,621.0,0,0,0,0,1,0,0,0
5829_01,Earth,False,F/1113/S,TRAPPIST-1e,23.0,False,0.0,21.0,0.0,0.0,716.0,0,F,1113.0,S,5829,1,Sancasey,9.0,1,737.0,0,0,0,0,1,0,0,0
5834_01,Earth,False,F/1206/P,TRAPPIST-1e,19.0,False,546.0,11.0,0.0,325.0,218.0,0,F,1206.0,P,5834,1,Brenney,7.0,1,1100.0,0,0,0,0,0,1,0,0
5835_01,Earth,True,G/946/S,PSO J318.5-22,52.0,False,0.0,0.0,0.0,0.0,0.0,1,G,946.0,S,5835,1,Avidson,4.0,1,0.0,1,0,0,0,1,0,0,0
5836_01,Europa,True,B/222/S,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,1,B,222.0,S,5836,1,Irintious,3.0,1,0.0,1,1,0,0,0,0,0,0
5837_01,Earth,False,F/1114/S,TRAPPIST-1e,62.0,False,761.0,15.0,0.0,0.0,,0,F,1114.0,S,5837,1,Maynardner,7.0,1,776.0,0,0,0,0,1,0,0,0
5839_01,Europa,True,C/219/S,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,1,C,219.0,S,5839,1,Unloweedic,2.0,1,0.0,1,1,0,0,0,0,0,0
5840_01,Earth,True,G/946/P,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,0,G,946.0,P,5840,1,Potters,9.0,1,0.0,1,0,0,0,1,0,0,0
5842_01,Europa,True,C/220/S,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,1,C,220.0,S,5842,2,Maging,1.0,0,0.0,1,1,0,0,0,0,0,0
5842_02,Europa,True,C/220/S,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,1,C,220.0,S,5842,2,Prefule,8.0,0,0.0,1,1,0,0,0,0,0,0
5843_01,Earth,True,G/947/S,TRAPPIST-1e,58.0,False,0.0,0.0,0.0,0.0,0.0,1,G,947.0,S,5843,1,Hessey,4.0,1,0.0,1,0,0,0,1,0,0,0
5844_01,Earth,False,E/369/P,55 Cancri e,24.0,False,0.0,30.0,835.0,0.0,0.0,1,E,369.0,P,5844,1,Spencervan,6.0,1,865.0,0,0,1,0,0,0,0,0
5846_01,Mars,False,E/376/S,TRAPPIST-1e,27.0,True,149.0,0.0,890.0,9.0,0.0,0,E,376.0,S,5846,1,Gerin,2.0,1,1048.0,0,0,1,0,0,0,0,0
5847_01,Earth,False,F/1115/S,TRAPPIST-1e,33.0,False,36.0,0.0,0.0,1415.0,0.0,0,F,1115.0,S,5847,1,Trankliney,6.0,1,1451.0,0,0,0,0,1,0,0,0
5848_01,Earth,False,E/377/S,TRAPPIST-1e,28.0,False,229.0,761.0,0.0,0.0,6.0,1,E,377.0,S,5848,1,Benney,7.0,1,996.0,0,0,1,0,0,0,0,0
5849_01,Earth,False,F/1208/P,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,1104.0,0,F,1208.0,P,5849,1,Brightez,8.0,1,1104.0,0,0,0,0,0,1,0,0
5852_01,Earth,False,E/370/P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,727.0,260.0,0,E,370.0,P,5852,1,Byerry,6.0,1,987.0,0,0,1,0,0,0,0,0
5854_01,Earth,False,F/1117/S,TRAPPIST-1e,36.0,False,0.0,75.0,106.0,0.0,1903.0,1,F,1117.0,S,5854,1,Olshaffey,4.0,1,2084.0,0,0,0,0,1,0,0,0
5855_02,Earth,False,G/949/P,PSO J318.5-22,41.0,False,0.0,0.0,687.0,0.0,65.0,1,G,949.0,P,5855,2,Horndley,6.0,0,752.0,0,0,0,0,1,0,0,0
5856_01,Europa,True,B/199/P,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,1,B,199.0,P,5856,2,Wincer,3.0,0,0.0,1,1,0,0,0,0,0,0
5856_02,Europa,True,B/199/P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,1,B,199.0,P,5856,2,Wincer,3.0,0,0.0,1,1,0,0,0,0,0,0
5857_01,Europa,False,E/378/S,TRAPPIST-1e,36.0,False,0.0,2.0,64.0,139.0,3831.0,0,E,378.0,S,5857,1,Tinganking,2.0,1,4036.0,0,0,1,0,0,0,0,0
5858_01,Earth,False,G/948/S,55 Cancri e,22.0,False,483.0,0.0,0.0,304.0,21.0,1,G,948.0,S,5858,1,Barberts,1.0,1,808.0,0,0,0,0,1,0,0,0
5859_01,Earth,False,E/371/P,TRAPPIST-1e,23.0,False,0.0,456.0,2624.0,912.0,8.0,1,E,371.0,P,5859,1,Griffince,5.0,1,4000.0,0,0,1,0,0,0,0,0
5860_01,Mars,False,F/1118/S,TRAPPIST-1e,40.0,False,7.0,0.0,6.0,1206.0,88.0,0,F,1118.0,S,5860,3,Raste,6.0,0,1307.0,0,0,0,0,1,0,0,0
5860_02,Mars,True,F/1118/S,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,1,F,1118.0,S,5860,3,Raste,6.0,0,0.0,1,0,0,0,1,0,0,0
5860_03,Mars,False,F/1118/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,1,F,1118.0,S,5860,3,Raste,6.0,0,0.0,1,0,0,0,1,0,0,0
5861_01,Earth,False,G/949/S,TRAPPIST-1e,27.0,False,0.0,1774.0,0.0,17.0,13.0,1,G,949.0,S,5861,1,Browlerson,14.0,1,1804.0,0,0,0,0,1,0,0,0
5863_01,Earth,False,G/950/P,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,1,G,950.0,P,5863,2,Loverthyo,6.0,0,0.0,1,0,0,0,1,0,0,0
5863_02,Earth,False,F/1210/P,TRAPPIST-1e,17.0,False,0.0,566.0,18.0,318.0,0.0,0,F,1210.0,P,5863,2,Loverthyo,6.0,0,902.0,0,0,0,0,0,1,0,0
5867_01,Earth,False,F/1212/P,TRAPPIST-1e,45.0,False,,0.0,0.0,1501.0,24.0,0,F,1212.0,P,5867,1,Rocknight,8.0,1,1525.0,0,0,0,0,0,1,0,0
5868_01,Earth,False,E/379/S,TRAPPIST-1e,62.0,False,104.0,53.0,194.0,436.0,0.0,0,E,379.0,S,5868,1,Blangibson,3.0,1,787.0,0,0,1,0,0,0,0,0
5869_01,Earth,True,G/952/S,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,1,G,952.0,S,5869,1,Polliamposs,7.0,1,0.0,1,0,0,0,1,0,0,0
5871_01,Earth,False,F/1120/S,55 Cancri e,24.0,False,0.0,1369.0,848.0,0.0,0.0,1,F,1120.0,S,5871,1,Flemaney,9.0,1,2217.0,0,0,0,0,1,0,0,0
5874_01,Earth,True,G/953/S,PSO J318.5-22,51.0,False,0.0,0.0,0.0,0.0,0.0,1,G,953.0,S,5874,1,Simonsents,3.0,1,0.0,1,0,0,0,1,0,0,0
5875_01,Earth,False,E/381/S,TRAPPIST-1e,49.0,False,20.0,0.0,0.0,769.0,0.0,0,E,381.0,S,5875,1,Nasquez,5.0,1,789.0,0,0,1,0,0,0,0,0
5876_01,Mars,False,D/184/P,TRAPPIST-1e,52.0,False,1364.0,131.0,444.0,0.0,0.0,1,D,184.0,P,5876,3,Cone,6.0,0,1939.0,0,1,0,0,0,0,0,0
5876_02,Mars,True,F/1213/P,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,1,F,1213.0,P,5876,3,Cone,6.0,0,0.0,1,0,0,0,0,1,0,0
5876_03,Mars,True,F/1213/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,1,F,1213.0,P,5876,3,Cone,6.0,0,0.0,1,0,0,0,0,1,0,0
5877_01,Earth,False,F/1121/S,TRAPPIST-1e,17.0,False,0.0,0.0,1552.0,0.0,,0,F,1121.0,S,5877,1,Carsoning,4.0,1,1552.0,0,0,0,0,1,0,0,0
5878_01,Europa,True,B/224/S,55 Cancri e,47.0,False,0.0,0.0,0.0,0.0,0.0,1,B,224.0,S,5878,1,Busive,5.0,1,0.0,1,1,0,0,0,0,0,0
5879_01,Mars,True,F/1122/S,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,1,F,1122.0,S,5879,1,Cooki,3.0,1,0.0,1,0,0,0,1,0,0,0
5880_01,Earth,True,G/953/P,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,1,G,953.0,P,5880,1,Pooley,4.0,1,0.0,1,0,0,0,1,0,0,0
5882_01,Earth,False,F/1214/P,TRAPPIST-1e,17.0,False,18.0,10.0,73.0,0.0,1049.0,0,F,1214.0,P,5882,1,Morez,4.0,1,1150.0,0,0,0,0,0,1,0,0
5885_01,Earth,False,F/1123/S,TRAPPIST-1e,41.0,False,8.0,532.0,0.0,0.0,100.0,1,F,1123.0,S,5885,8,Oneiles,16.0,0,640.0,0,0,0,0,1,0,0,0
5885_02,Earth,False,F/1123/S,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,507.0,909.0,1,F,1123.0,S,5885,8,Oneiles,16.0,0,1416.0,0,0,0,0,1,0,0,0
5885_03,Earth,False,F/1123/S,TRAPPIST-1e,29.0,False,0.0,2395.0,7.0,20.0,6.0,1,F,1123.0,S,5885,8,Oneiles,16.0,0,2428.0,0,0,0,0,1,0,0,0
5885_04,Earth,False,G/954/S,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,888.0,0.0,0,G,954.0,S,5885,8,Oneiles,16.0,0,888.0,0,0,0,0,1,0,0,0
5885_05,Earth,True,G/954/S,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,1,G,954.0,S,5885,8,Oneiles,16.0,0,0.0,1,0,0,0,1,0,0,0
5885_06,Earth,False,G/954/S,TRAPPIST-1e,32.0,False,4518.0,914.0,0.0,93.0,0.0,0,G,954.0,S,5885,8,Oneiles,16.0,0,5525.0,0,0,0,0,1,0,0,0
5885_07,Earth,False,G/954/S,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,1818.0,0,G,954.0,S,5885,8,Oneiles,16.0,0,1818.0,0,0,0,0,1,0,0,0
5885_08,Earth,False,G/954/S,TRAPPIST-1e,25.0,False,0.0,0.0,892.0,0.0,0.0,1,G,954.0,S,5885,8,Oneiles,16.0,0,892.0,0,0,0,0,1,0,0,0
